fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2018-03-29,0000732717,2018-03-29,8-K,AT&T INC.,87362.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-100757.txt
2018-04-06,0000732717,2018-04-06,8-K,AT&T INC.,73598.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-109323.txt
2018-04-10,0000732717,2018-04-10,8-K,AT&T INC.,705550.0,14.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-113051.txt
2018-04-23,0000732717,2018-04-23,8-K,AT&T INC.,22245.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-126146.txt
2018-04-25,0000732717,2018-04-25,8-K,AT&T INC.,2802420.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000017.txt
2018-04-25,0000732717,2018-04-25,8-K,AT&T INC.,3152998.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000018.txt
2018-05-01,0000732717,2018-05-01,8-K,AT&T INC.,67496.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000021.txt
2018-05-03,0000732717,2018-05-03,10-Q,AT&T INC.,9346088.0,75.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000024.txt
2018-05-22,0000732717,2018-05-22,8-K,AT&T INC.,24441.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000033.txt
2018-06-15,0000732717,2018-06-15,8-K,AT&T INC.,192744.0,7.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-194502.txt
2018-06-25,0000732717,2018-06-25,8-K,AT&T INC.,214446.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-202180.txt
2018-07-03,0000732717,2018-07-03,8-K,AT&T INC.,44205.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000050.txt
2018-07-24,0000732717,2018-07-24,8-K,AT&T INC.,3160052.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000053.txt
2018-07-24,0000732717,2018-07-24,8-K,AT&T INC.,3793876.0,6.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000055.txt
2018-07-24,0000732717,2018-07-24,8-K,AT&T INC.,220402.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000057.txt
2018-08-01,0000732717,2018-08-01,8-K,AT&T INC.,245589.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-234388.txt
2018-08-02,0000732717,2018-08-02,10-Q,AT&T INC.,12293115.0,82.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-236782.txt
2018-08-03,0000732717,2018-08-03,8-K,AT&T INC.,229169.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-237506.txt
2018-08-17,0000732717,2018-08-17,8-K,AT&T INC.,293100.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-251401.txt
2018-08-22,0000732717,2018-08-22,8-K,AT&T INC.,226072.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-254720.txt
2018-08-27,0000732717,2018-08-28,8-K,AT&T INC.,15998.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-259141.txt
2018-09-11,0000732717,2018-09-11,8-K,AT&T INC.,240192.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-270844.txt
2018-09-18,0000732717,2018-09-18,8-K,AT&T INC.,15194.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0001193125-18-275906.txt
2018-09-20,0000732717,2018-09-20,8-K,AT&T INC.,21116.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000066.txt
2018-09-21,0000732717,2018-09-21,8-K,AT&T INC.,852239.0,5.0,https://www.sec.gov/Archives/edgar/data/732717/0000732717-18-000068.txt
