fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2013-05-16,0001166691,2013-05-16,8-K,COMCAST CORP,39559.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-13-223953.txt
2013-07-09,0001166691,2013-07-09,8-K,COMCAST CORP,25958.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-13-004234.txt
2013-07-24,0001166691,2013-07-24,8-K,COMCAST CORP,36011.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-13-004474.txt
2013-07-31,0001166691,2013-07-31,8-K,COMCAST CORP,701566.0,6.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-13-058110.txt
2013-07-31,0001166691,2013-07-31,10-Q,COMCAST CORP,22849967.0,12.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-13-312420.txt
2013-08-16,0001166691,2013-08-16,8-K,COMCAST CORP,84870.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-13-004940.txt
2013-09-18,0001166691,2013-09-18,8-K,COMCAST CORP,31468193.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-13-370469.txt
2013-10-30,0001166691,2013-10-30,8-K,COMCAST CORP,903141.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-13-078978.txt
2013-10-30,0001166691,2013-10-30,10-Q,COMCAST CORP,16891647.0,11.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-13-417832.txt
2014-01-28,0001166691,2014-01-28,8-K,COMCAST CORP,815574.0,7.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-14-004395.txt
2014-02-12,0001166691,2014-02-12,10-K,COMCAST CORP,28630633.0,29.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-047522.txt
2014-02-13,0001166691,2014-02-13,8-K,COMCAST CORP,984288.0,6.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-001086.txt
2014-02-14,0001166691,2014-02-14,8-K,COMCAST CORP,23566.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-001112.txt
2014-02-25,0001166691,2014-02-25,8-K,COMCAST CORP,250548.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-001328.txt
2014-04-22,0001166691,2014-04-22,8-K,COMCAST CORP,606365.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-14-029033.txt
2014-04-22,0001166691,2014-04-22,10-Q,COMCAST CORP,15772242.0,13.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-152328.txt
2014-04-28,0001166691,2014-04-28,8-K,COMCAST CORP,729263.0,7.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-002974.txt
2014-05-22,0001166691,2014-05-22,8-K,COMCAST CORP,65928.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-003587.txt
2014-07-01,0001166691,2014-07-01,8-K,COMCAST CORP,40229.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-004539.txt
2014-07-22,0001166691,2014-07-22,8-K,COMCAST CORP,789751.0,8.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-14-052575.txt
2014-07-24,0001166691,2014-07-24,10-Q,COMCAST CORP,18804837.0,12.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-278903.txt
2014-08-08,0001166691,2014-08-08,8-K,COMCAST CORP,128280.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-303217.txt
2014-10-09,0001166691,2014-10-09,8-K,COMCAST CORP,30175.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-007075.txt
2014-10-23,0001166691,2014-10-23,8-K,COMCAST CORP,819293.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-14-073194.txt
2014-10-23,0001166691,2014-10-23,10-Q,COMCAST CORP,18991839.0,12.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-379913.txt
2014-10-29,0001166691,2014-10-29,8-K,COMCAST CORP,265028.0,3.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-386041.txt
2014-12-09,0001166691,2014-12-09,8-K,COMCAST CORP,95342.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-14-436757.txt
2014-12-23,0001166691,2014-12-23,8-K,COMCAST CORP,180823.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-14-008968.txt
2015-01-29,0001166691,2015-01-29,8-K,COMCAST CORP,52521.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-000646.txt
2015-02-24,0001166691,2015-02-24,8-K,COMCAST CORP,990626.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-15-013199.txt
2015-02-27,0001166691,2015-02-27,10-K,COMCAST CORP,29906151.0,37.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-068526.txt
2015-03-31,0001166691,2015-03-31,8-K,COMCAST CORP,216964.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-002507.txt
2015-04-06,0001166691,2015-04-06,8-K,COMCAST CORP,185806.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-119838.txt
2015-04-24,0001166691,2015-04-24,8-K,COMCAST CORP,125608.0,5.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-003196.txt
2015-05-04,0001166691,2015-05-04,8-K,COMCAST CORP,634331.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-15-033352.txt
2015-05-04,0001166691,2015-05-04,10-Q,COMCAST CORP,15878106.0,12.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-169012.txt
2015-05-11,0001166691,2015-05-11,8-K,COMCAST CORP,212683.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-003787.txt
2015-05-22,0001166691,2015-05-22,8-K,COMCAST CORP,35241.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-004105.txt
2015-05-27,0001166691,2015-05-27,8-K,COMCAST CORP,173564.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-201315.txt
2015-06-18,0001166691,2015-06-18,8-K,COMCAST CORP,19472.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-227389.txt
2015-07-07,0001166691,2015-07-07,8-K,COMCAST CORP,18554.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-246755.txt
2015-07-23,0001166691,2015-07-23,8-K,COMCAST CORP,947629.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-15-052716.txt
2015-07-23,0001166691,2015-07-23,10-Q,COMCAST CORP,15434940.0,13.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-260886.txt
2015-10-27,0001166691,2015-10-27,8-K,COMCAST CORP,902096.0,8.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-15-072898.txt
2015-10-27,0001166691,2015-10-27,10-Q,COMCAST CORP,15660990.0,17.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-354626.txt
2015-11-25,0001166691,2015-11-25,8-K,COMCAST CORP,26116.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-009067.txt
2015-12-09,0001166691,2015-12-09,8-K,COMCAST CORP,92689.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-15-398563.txt
2015-12-15,0001166691,2015-12-15,8-K,COMCAST CORP,131716.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-15-009516.txt
2016-02-03,0001166691,2016-02-03,8-K,COMCAST CORP,977012.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-16-093384.txt
2016-02-05,0001166691,2016-02-05,10-K,COMCAST CORP,23152812.0,151.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-452423.txt
2016-02-17,0001166691,2016-02-17,8-K,COMCAST CORP,15647.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-011173.txt
2016-02-23,0001166691,2016-02-23,8-K,COMCAST CORP,131694.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-473134.txt
2016-03-22,0001166691,2016-03-22,8-K,COMCAST CORP,12255.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-512745.txt
2016-03-30,0001166691,2016-03-30,8-K,COMCAST CORP,132105.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-523511.txt
2016-04-27,0001166691,2016-04-27,8-K,COMCAST CORP,670260.0,8.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-16-114400.txt
2016-04-27,0001166691,2016-04-27,10-Q,COMCAST CORP,12576433.0,83.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-558907.txt
2016-04-28,0001166691,2016-04-28,8-K,COMCAST CORP,52047.0,5.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-012873.txt
2016-05-24,0001166691,2016-05-24,8-K,COMCAST CORP,61626.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-013550.txt
2016-05-26,0001166691,2016-05-26,8-K,COMCAST CORP,109303.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-013594.txt
2016-05-31,0001166691,2016-05-31,8-K,COMCAST CORP,728812.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-608609.txt
2016-07-01,0001166691,2016-07-01,8-K,COMCAST CORP,21400.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-014533.txt
2016-07-19,0001166691,2016-07-19,8-K,COMCAST CORP,226876.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-651038.txt
2016-07-27,0001166691,2016-07-27,8-K,COMCAST CORP,1091237.0,11.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-16-134470.txt
2016-07-27,0001166691,2016-07-27,10-Q,COMCAST CORP,15375338.0,84.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-659869.txt
2016-07-28,0001166691,2016-07-28,8-K,COMCAST CORP,27843.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-015080.txt
2016-10-26,0001166691,2016-10-26,8-K,COMCAST CORP,1131198.0,7.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-16-152070.txt
2016-10-26,0001166691,2016-10-26,10-Q,COMCAST CORP,15557962.0,83.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-16-747958.txt
2016-12-07,0001166691,2016-12-07,8-K,COMCAST CORP,15854.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-16-018565.txt
2017-01-10,0001166691,2017-01-10,8-K,COMCAST CORP,131438.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-17-006664.txt
2017-01-26,0001166691,2017-02-13,8-K,COMCAST CORP,1153961.0,11.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-17-004122.txt
2017-01-27,0001166691,2017-02-13,8-K,COMCAST CORP,206933.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-000690.txt
2017-02-03,0001166691,2017-02-03,10-K,COMCAST CORP,23279520.0,142.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-17-030512.txt
2017-02-15,0001166691,2017-02-15,8-K,COMCAST CORP,14641.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-001464.txt
2017-02-23,0001166691,2017-02-23,8-K,COMCAST CORP,16810.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-001650.txt
2017-03-14,0001166691,2017-03-14,8-K,COMCAST CORP,89439.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-17-081999.txt
2017-03-20,0001166691,2017-03-20,8-K,COMCAST CORP,84759.0,3.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-002588.txt
2017-04-27,0001166691,2017-04-27,8-K,COMCAST CORP,461103.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-17-026588.txt
2017-04-27,0001166691,2017-04-27,10-Q,COMCAST CORP,11815580.0,81.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-17-000009.txt
2017-05-08,0001166691,2017-05-08,8-K,COMCAST CORP,120624.0,6.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-004369.txt
2017-05-12,0001166691,2017-05-12,8-K,COMCAST CORP,187459.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-17-000013.txt
2017-06-13,0001166691,2017-06-13,8-K,COMCAST CORP,33450.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-005703.txt
2017-07-27,0001166691,2017-07-27,8-K,COMCAST CORP,584611.0,8.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-17-047184.txt
2017-07-27,0001166691,2017-07-27,10-Q,COMCAST CORP,15692190.0,86.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-17-000022.txt
2017-08-07,0001166691,2017-08-07,8-K,COMCAST CORP,137532.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-17-249587.txt
2017-10-03,0001166691,2017-10-03,8-K,COMCAST CORP,77535.0,3.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-009645.txt
2017-10-19,0001166691,2017-10-19,8-K,COMCAST CORP,146256.0,5.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-010083.txt
2017-10-20,0001166691,2017-10-20,8-K,COMCAST CORP,470813.0,3.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-17-010131.txt
2017-10-26,0001166691,2017-10-26,8-K,COMCAST CORP,765915.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-17-063863.txt
2017-10-26,0001166691,2017-10-26,10-Q,COMCAST CORP,16112688.0,85.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-17-000031.txt
2018-01-24,0001166691,2018-01-24,8-K,COMCAST CORP,833649.0,9.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-18-003683.txt
2018-01-31,0001166691,2018-01-31,10-K,COMCAST CORP,25962665.0,145.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-18-000004.txt
2018-02-08,0001166691,2018-02-08,8-K,COMCAST CORP,195962.0,5.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-18-036282.txt
2018-02-12,0001166691,2018-02-12,8-K,COMCAST CORP,101094.0,5.0,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-18-040149.txt
2018-02-27,0001166691,2018-02-27,8-K,COMCAST CORP,141511.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-002465.txt
2018-04-25,0001166691,2018-04-25,8-K,COMCAST CORP,2096065.0,6.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-005136.txt
2018-04-25,0001166691,2018-04-25,8-K,COMCAST CORP,459408.0,7.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-18-026361.txt
2018-04-25,0001166691,2018-04-25,10-Q,COMCAST CORP,13890499.0,90.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-18-000010.txt
2018-04-30,0001166691,2018-04-30,8-K,COMCAST CORP,1035690.0,2.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-005454.txt
2018-05-23,0001166691,2018-05-23,8-K,COMCAST CORP,40792.0,3.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-006444.txt
2018-06-13,0001166691,2018-06-13,8-K,COMCAST CORP,66408.0,3.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-007374.txt
2018-06-14,0001166691,2018-06-14,8-K,COMCAST CORP,49593.0,1.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-18-000015.txt
2018-07-12,0001166691,2018-07-12,8-K,COMCAST CORP,161243.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-008459.txt
2018-07-26,0001166691,2018-07-26,8-K,COMCAST CORP,677562.0,10.0,https://www.sec.gov/Archives/edgar/data/1166691/0001104659-18-047181.txt
2018-07-26,0001166691,2018-07-26,10-Q,COMCAST CORP,18067795.0,90.0,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-18-000019.txt
2018-08-22,0001166691,2018-08-22,8-K,COMCAST CORP,1006192.0,4.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-009879.txt
2018-09-24,0001166691,2018-09-24,8-K,COMCAST CORP,343784.0,7.0,https://www.sec.gov/Archives/edgar/data/1166691/0000950103-18-010970.txt
