fdate,cik,findexdate,form,coname,fsize,doccount,sec_full_path
2006-12-20,0001308161,2006-12-20,8-K,NEWS CORP,12065.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-06-071093.txt
2006-12-26,0001308161,2006-12-26,8-K,NEWS CORP,390349.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001341004-06-003617.txt
2007-01-04,0001308161,2007-01-04,8-K,NEWS CORP,41885.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001341004-07-000049.txt
2007-02-01,0001308161,2007-02-01,8-K,NEWS CORP,11664.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-007460.txt
2007-02-07,0001308161,2007-02-07,8-K,NEWS CORP,342366.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-021995.txt
2007-02-07,0001308161,2007-02-07,10-Q,NEWS CORP,1220708.0,5.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-022629.txt
2007-02-09,0001308161,2007-02-09,8-K,NEWS CORP,20671.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-010015.txt
2007-02-12,0001308161,2007-02-12,8-K,NEWS CORP,20650.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-010610.txt
2007-02-13,0001308161,2007-02-13,8-K,NEWS CORP,20645.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-010910.txt
2007-02-14,0001308161,2007-02-14,8-K,NEWS CORP,20697.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-011216.txt
2007-02-15,0001308161,2007-02-15,8-K,NEWS CORP,20666.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-011920.txt
2007-02-20,0001308161,2007-02-20,8-K,NEWS CORP,27702.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-012772.txt
2007-02-21,0001308161,2007-02-21,8-K,NEWS CORP,20701.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-013059.txt
2007-02-22,0001308161,2007-02-22,8-K,NEWS CORP,20707.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-013419.txt
2007-02-23,0001308161,2007-02-23,8-K,NEWS CORP,20705.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-013802.txt
2007-02-26,0001308161,2007-02-26,8-K,NEWS CORP,20690.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-014445.txt
2007-02-27,0001308161,2007-02-27,8-K,NEWS CORP,20807.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-014954.txt
2007-02-28,0001308161,2007-02-28,8-K,NEWS CORP,20579.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-015248.txt
2007-02-28,0001308161,2007-02-28,8-K,NEWS CORP,19903.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-041456.txt
2007-03-01,0001308161,2007-03-01,8-K,NEWS CORP,20704.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-015939.txt
2007-03-02,0001308161,2007-03-02,8-K,NEWS CORP,19818.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-016193.txt
2007-03-02,0001308161,2007-03-02,8-K,NEWS CORP,20714.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-016245.txt
2007-03-05,0001308161,2007-03-05,8-K,NEWS CORP,20700.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-016823.txt
2007-03-06,0001308161,2007-03-06,8-K,NEWS CORP,20704.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-017209.txt
2007-03-08,0001308161,2007-03-08,8-K,NEWS CORP,27827.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-017771.txt
2007-03-09,0001308161,2007-03-09,8-K,NEWS CORP,20643.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-018265.txt
2007-03-12,0001308161,2007-03-12,8-K,NEWS CORP,20731.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-018462.txt
2007-03-13,0001308161,2007-03-13,8-K,NEWS CORP,20698.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-018807.txt
2007-03-14,0001308161,2007-03-14,8-K,NEWS CORP,20691.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-019198.txt
2007-03-15,0001308161,2007-03-15,8-K,NEWS CORP,20817.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-019439.txt
2007-03-16,0001308161,2007-03-16,8-K,NEWS CORP,20695.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-019675.txt
2007-03-19,0001308161,2007-03-19,8-K,NEWS CORP,20710.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-020046.txt
2007-04-09,0001308161,2007-04-09,8-K,NEWS CORP,11968.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-024390.txt
2007-05-01,0001308161,2007-05-01,8-K,NEWS CORP,15879.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-028438.txt
2007-05-09,0001308161,2007-05-09,8-K,NEWS CORP,353780.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-107205.txt
2007-05-09,0001308161,2007-05-09,10-Q,NEWS CORP,1502232.0,9.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-108335.txt
2007-05-14,0001308161,2007-05-14,8-K,NEWS CORP,22096.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-032117.txt
2007-05-16,0001308161,2007-05-16,8-K,NEWS CORP,29912.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-032819.txt
2007-05-17,0001308161,2007-05-17,8-K,NEWS CORP,21410.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-033171.txt
2007-05-18,0001308161,2007-05-18,8-K,NEWS CORP,21379.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-033582.txt
2007-05-21,0001308161,2007-05-21,8-K,NEWS CORP,21471.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-034051.txt
2007-05-22,0001308161,2007-05-22,8-K,NEWS CORP,21395.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-034290.txt
2007-05-23,0001308161,2007-05-23,8-K,NEWS CORP,21390.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-034718.txt
2007-05-24,0001308161,2007-05-24,8-K,NEWS CORP,21410.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-035137.txt
2007-05-25,0001308161,2007-05-25,8-K,NEWS CORP,21393.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-035430.txt
2007-05-29,0001308161,2007-05-29,8-K,NEWS CORP,528947.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-124749.txt
2007-05-30,0001308161,2007-05-30,8-K,NEWS CORP,29168.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-036248.txt
2007-05-31,0001308161,2007-05-31,8-K,NEWS CORP,21393.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-036440.txt
2007-06-01,0001308161,2007-06-01,8-K,NEWS CORP,21396.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-036812.txt
2007-06-04,0001308161,2007-06-04,8-K,NEWS CORP,21396.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-037237.txt
2007-06-05,0001308161,2007-06-05,8-K,NEWS CORP,21398.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-037719.txt
2007-06-06,0001308161,2007-06-06,8-K,NEWS CORP,21395.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-038224.txt
2007-06-07,0001308161,2007-06-07,8-K,NEWS CORP,21389.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-038504.txt
2007-06-12,0001308161,2007-06-12,8-K,NEWS CORP,37083.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-039442.txt
2007-06-13,0001308161,2007-06-13,8-K,NEWS CORP,21402.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-039752.txt
2007-06-14,0001308161,2007-06-14,8-K,NEWS CORP,21433.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-040071.txt
2007-06-15,0001308161,2007-06-15,8-K,NEWS CORP,21396.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-040359.txt
2007-06-18,0001308161,2007-06-18,8-K,NEWS CORP,21411.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-040677.txt
2007-07-13,0001308161,2007-07-13,8-K,NEWS CORP,17068.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-045598.txt
2007-07-23,0001308161,2007-07-23,8-K,NEWS CORP,18259.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-046958.txt
2007-08-01,0001308161,2007-08-01,8-K,NEWS CORP,600914.0,5.0,https://www.sec.gov/Archives/edgar/data/1308161/0001341004-07-002241.txt
2007-08-08,0001308161,2007-08-08,8-K,NEWS CORP,402794.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-175591.txt
2007-08-14,0001308161,2007-08-14,8-K,NEWS CORP,21420.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-052393.txt
2007-08-15,0001308161,2007-08-15,8-K,NEWS CORP,21408.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-052702.txt
2007-08-16,0001308161,2007-08-16,8-K,NEWS CORP,21404.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-052891.txt
2007-08-17,0001308161,2007-08-17,8-K,NEWS CORP,21390.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0000898430-07-003123.txt
2007-08-23,0001308161,2007-08-23,10-K,NEWS CORP,3416642.0,19.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-187791.txt
2007-08-28,0001308161,2007-08-28,8-K,NEWS CORP,21408.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-054629.txt
2007-08-30,0001308161,2007-08-30,8-K,NEWS CORP,29178.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-055085.txt
2007-08-31,0001308161,2007-08-31,8-K,NEWS CORP,21445.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-055238.txt
2007-09-04,0001308161,2007-09-04,8-K,NEWS CORP,21448.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-055536.txt
2007-11-07,0001308161,2007-11-07,8-K,NEWS CORP,248100.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-238451.txt
2007-11-08,0001308161,2007-11-08,10-Q,NEWS CORP,905232.0,5.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-238696.txt
2007-11-09,0001308161,2007-11-09,8-K,NEWS CORP,16954.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-067723.txt
2007-11-14,0001308161,2007-11-14,8-K,NEWS CORP,19595.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-068869.txt
2007-12-07,0001308161,2007-12-07,8-K,NEWS CORP,40625.0,5.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-073973.txt
2007-12-13,0001308161,2007-12-13,8-K,NEWS CORP,17717.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-07-075377.txt
2007-12-27,0001308161,2007-12-27,8-K,NEWS CORP,60612.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-07-271832.txt
2008-01-07,0001308161,2008-01-07,8-K,NEWS CORP,16727.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-002164.txt
2008-02-04,0001308161,2008-02-04,8-K,NEWS CORP,316538.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-019119.txt
2008-02-06,0001308161,2008-02-06,10-Q,NEWS CORP,1310965.0,7.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-021537.txt
2008-02-12,0001308161,2008-02-12,8-K,NEWS CORP,19694.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-009587.txt
2008-02-29,0001308161,2008-02-29,8-K,NEWS CORP,123087.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-043154.txt
2008-04-16,0001308161,2008-04-16,8-K,NEWS CORP,34437.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-025118.txt
2008-05-07,0001308161,2008-05-07,8-K,NEWS CORP,277929.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-105860.txt
2008-05-08,0001308161,2008-05-08,10-Q,NEWS CORP,1164909.0,6.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-106177.txt
2008-05-15,0001308161,2008-05-15,8-K,NEWS CORP,21402.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-031792.txt
2008-05-16,0001308161,2008-05-16,8-K,NEWS CORP,21392.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-032104.txt
2008-05-19,0001308161,2008-05-19,8-K,NEWS CORP,21421.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-032609.txt
2008-05-20,0001308161,2008-05-20,8-K,NEWS CORP,21389.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-033015.txt
2008-05-21,0001308161,2008-05-21,8-K,NEWS CORP,21391.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-033300.txt
2008-05-23,0001308161,2008-05-23,8-K,NEWS CORP,21389.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-034203.txt
2008-05-27,0001308161,2008-05-27,8-K,NEWS CORP,21391.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-034570.txt
2008-05-29,0001308161,2008-05-29,8-K,NEWS CORP,21386.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-035058.txt
2008-06-02,0001308161,2008-06-02,8-K,NEWS CORP,29186.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-035876.txt
2008-06-03,0001308161,2008-06-03,8-K,NEWS CORP,21391.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-036260.txt
2008-06-04,0001308161,2008-06-04,8-K,NEWS CORP,21382.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-036683.txt
2008-06-05,0001308161,2008-06-05,8-K,NEWS CORP,21382.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-037076.txt
2008-06-06,0001308161,2008-06-06,8-K,NEWS CORP,21389.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-037304.txt
2008-06-10,0001308161,2008-06-10,8-K,NEWS CORP,29352.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-037988.txt
2008-06-11,0001308161,2008-06-11,8-K,NEWS CORP,21388.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-038132.txt
2008-06-12,0001308161,2008-06-12,8-K,NEWS CORP,21387.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-038499.txt
2008-06-13,0001308161,2008-06-13,8-K,NEWS CORP,21390.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-038663.txt
2008-06-16,0001308161,2008-06-16,8-K,NEWS CORP,21382.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-038933.txt
2008-06-30,0001308161,2008-06-30,8-K,NEWS CORP,26721.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-040773.txt
2008-07-15,0001308161,2008-07-15,8-K,NEWS CORP,17008.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-043171.txt
2008-08-05,0001308161,2008-08-05,8-K,NEWS CORP,338951.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-166472.txt
2008-08-13,0001308161,2008-08-13,10-K,NEWS CORP,3003810.0,8.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-175187.txt
2008-08-14,0001308161,2008-08-14,8-K,NEWS CORP,25781.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-048333.txt
2008-10-17,0001308161,2008-10-17,8-K,NEWS CORP,133137.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-057577.txt
2008-11-05,0001308161,2008-11-05,8-K,NEWS CORP,234598.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-225831.txt
2008-11-06,0001308161,2008-11-06,10-Q,NEWS CORP,869381.0,5.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-226120.txt
2008-11-14,0001308161,2008-11-14,8-K,NEWS CORP,220094.0,7.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-08-236951.txt
2008-11-26,0001308161,2008-11-26,8-K,NEWS CORP,17443.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-064373.txt
2008-12-16,0001308161,2008-12-16,8-K,NEWS CORP,16995.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-067661.txt
2008-12-23,0001308161,2008-12-23,8-K,NEWS CORP,20824.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-08-068958.txt
2009-02-05,0001308161,2009-02-05,8-K,NEWS CORP,20133.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-006649.txt
2009-02-05,0001308161,2009-02-05,8-K,NEWS CORP,305066.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-020010.txt
2009-02-06,0001308161,2009-02-06,10-Q,NEWS CORP,1225825.0,9.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-020197.txt
2009-02-11,0001308161,2009-02-11,8-K,NEWS CORP,16569.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-007853.txt
2009-02-13,0001308161,2009-02-13,8-K,NEWS CORP,19550.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-008685.txt
2009-02-13,0001308161,2009-02-13,8-K,NEWS CORP,228328.0,7.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-029055.txt
2009-02-24,0001308161,2009-02-24,8-K,NEWS CORP,18108.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-010827.txt
2009-05-06,0001308161,2009-05-06,8-K,NEWS CORP,342353.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-101530.txt
2009-05-07,0001308161,2009-05-07,10-Q,NEWS CORP,1492023.0,8.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-101873.txt
2009-06-03,0001308161,2009-06-03,8-K,NEWS CORP,20163.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-028677.txt
2009-07-01,0001308161,2009-07-01,8-K,NEWS CORP,15044.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-033179.txt
2009-07-24,0001308161,2009-07-24,8-K,NEWS CORP,13360.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-036295.txt
2009-08-04,0001308161,2009-08-04,8-K,NEWS CORP,12951.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-037518.txt
2009-08-05,0001308161,2009-08-05,8-K,NEWS CORP,376319.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-165379.txt
2009-08-12,0001308161,2009-08-12,10-K,NEWS CORP,3004453.0,8.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-172310.txt
2009-08-20,0001308161,2009-08-20,8-K,NEWS CORP,17514.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-040553.txt
2009-08-27,0001308161,2009-08-27,8-K,NEWS CORP,287785.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-041493.txt
2009-11-04,0001308161,2009-11-04,8-K,NEWS CORP,295376.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-223738.txt
2009-11-05,0001308161,2009-11-05,10-Q,NEWS CORP,3476943.0,41.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-09-224062.txt
2009-12-21,0001308161,2009-12-21,8-K,NEWS CORP,18163.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-09-057961.txt
2010-02-01,0001308161,2010-02-01,8-K,NEWS CORP,17304.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-005511.txt
2010-02-01,0001308161,2010-02-01,8-K,NEWS CORP,18043.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-005538.txt
2010-02-02,0001308161,2010-02-02,8-K,NEWS CORP,371831.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-019509.txt
2010-02-04,0001308161,2010-02-04,10-Q,NEWS CORP,4300747.0,11.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-020962.txt
2010-02-11,0001308161,2010-02-11,8-K,NEWS CORP,20865.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-008382.txt
2010-02-12,0001308161,2010-02-12,8-K,NEWS CORP,7328401.0,12.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-030758.txt
2010-03-15,0001308161,2010-03-15,8-K,NEWS CORP,19804.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-016377.txt
2010-03-19,0001308161,2010-03-19,8-K,NEWS CORP,20131.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-017441.txt
2010-05-04,0001308161,2010-05-04,8-K,NEWS CORP,346934.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-106509.txt
2010-05-05,0001308161,2010-05-05,10-Q,NEWS CORP,5027657.0,11.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-106827.txt
2010-06-15,0001308161,2010-06-15,8-K,NEWS CORP,103786.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-139318.txt
2010-08-02,0001308161,2010-08-02,8-K,NEWS CORP,20144.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-039548.txt
2010-08-03,0001308161,2010-08-03,8-K,NEWS CORP,74211.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-174101.txt
2010-08-04,0001308161,2010-08-04,8-K,NEWS CORP,382879.0,5.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-177197.txt
2010-08-06,0001308161,2010-08-06,10-K,NEWS CORP,3310872.0,8.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-181329.txt
2010-10-19,0001308161,2010-10-19,8-K,NEWS CORP,44375.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-231819.txt
2010-11-03,0001308161,2010-11-03,8-K,NEWS CORP,270802.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-246123.txt
2010-11-03,0001308161,2010-11-03,8-K,NEWS CORP,26924708.0,12.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-246199.txt
2010-11-04,0001308161,2010-11-04,10-Q,NEWS CORP,10810051.0,16.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-10-246428.txt
2010-11-12,0001308161,2010-11-12,8-K,NEWS CORP,20214.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-055252.txt
2010-11-23,0001308161,2010-11-23,8-K,NEWS CORP,19693.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-10-057337.txt
2011-01-25,0001308161,2011-01-25,8-K,NEWS CORP,17759.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-005083.txt
2011-02-02,0001308161,2011-02-02,8-K,NEWS CORP,364828.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-021842.txt
2011-02-03,0001308161,2011-02-03,10-Q,NEWS CORP,13954940.0,11.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-022139.txt
2011-02-09,0001308161,2011-02-09,8-K,NEWS CORP,19209.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-008665.txt
2011-02-15,0001308161,2011-02-15,8-K,NEWS CORP,40318.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-036839.txt
2011-02-17,0001308161,2011-02-17,8-K,NEWS CORP,447233.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-039189.txt
2011-02-22,0001308161,2011-02-22,8-K,NEWS CORP,70457.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-041199.txt
2011-02-23,0001308161,2011-02-23,8-K,NEWS CORP,50082.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-043611.txt
2011-02-24,0001308161,2011-02-24,8-K,NEWS CORP,18000.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-012649.txt
2011-04-01,0001308161,2011-04-01,8-K,NEWS CORP,22714.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-021310.txt
2011-04-05,0001308161,2011-04-05,8-K,NEWS CORP,36568.0,3.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-088832.txt
2011-04-15,0001308161,2011-04-15,8-K,NEWS CORP,119104.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-099601.txt
2011-05-04,0001308161,2011-05-04,8-K,NEWS CORP,367017.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-126095.txt
2011-05-05,0001308161,2011-05-05,10-Q,NEWS CORP,14913194.0,15.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-126530.txt
2011-06-10,0001308161,2011-06-10,8-K,NEWS CORP,17788.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-036106.txt
2011-06-20,0001308161,2011-06-20,8-K,NEWS CORP,12090.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-037526.txt
2011-07-07,0001308161,2011-07-07,8-K,NEWS CORP,22059.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-040538.txt
2011-07-12,0001308161,2011-07-12,8-K,NEWS CORP,18613.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-040911.txt
2011-07-13,0001308161,2011-07-13,8-K,NEWS CORP,21259.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-041045.txt
2011-07-15,0001308161,2011-07-15,8-K,NEWS CORP,30791.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-041357.txt
2011-07-19,0001308161,2011-07-19,8-K,NEWS CORP,11694.0,1.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-041617.txt
2011-08-02,0001308161,2011-08-02,8-K,NEWS CORP,18999.0,2.0,https://www.sec.gov/Archives/edgar/data/1308161/0001181431-11-043438.txt
2011-08-10,0001308161,2011-08-10,8-K,NEWS CORP,363640.0,4.0,https://www.sec.gov/Archives/edgar/data/1308161/0001193125-11-218124.txt
